Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
3147,3147 and 3148,B75,PI 608774,No Nitrogen,July6,16.75052681
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Sept5,26.5124356
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Sept1,31.0489555
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Aug22,35.24250984
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Aug30,31.59542493
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Aug16,32.27248761
3147,3147 and 3148,B75,PI 608774,No Nitrogen,Aug14,33.64741198
3149,3149 and 3150,A619,PI 587139,No Nitrogen,July6,22.02843817
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug14,8.630214088
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Sept5,6.599118816
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug16,7.229310931
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Sept3,8.815430677
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Sept1,7.102676213
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug26,18.6274178
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug22,10.10832544
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug12,13.65275873
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug30,6.323158437
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug20,6.831790101
3149,3149 and 3150,A619,PI 587139,No Nitrogen,Aug23,13.67999503
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug16,62.18472823
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug23,69.62625536
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug14,63.32784391
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug30,71.13291377
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug12,71.91557561
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug20,62.08573938
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug22,63.83740846
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Sept3,46.10304184
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Sept5,49.30639073
3151,3151 and 3152,B103,PI 594046,No Nitrogen,July6,41.81708714
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Sept1,58.43308406
3151,3151 and 3152,B103,PI 594046,No Nitrogen,Aug26,63.38998653
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,July6,21.75867825
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug14,35.0207417
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug26,41.1237684
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug22,37.01114548
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug12,43.82608633
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Sept3,24.4638107
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Sept5,25.31953673
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug23,43.21668428
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug20,35.34639921
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Sept1,33.43713249
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug30,32.50060374
3153,3153 and 3154,A659,NSL 81599,No Nitrogen,Aug16,32.83325717
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Sept3,24.40949614
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Sept1,41.99538611
3155,3155 and 3156,A554,PI 587138,No Nitrogen,July6,35.64271277
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug16,44.6173855
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Sept5,25.02418232
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug22,52.54580152
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug20,49.40339559
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug23,57.10623914
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug30,44.05610887
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug14,52.53840862
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug12,59.89624222
3155,3155 and 3156,A554,PI 587138,No Nitrogen,Aug26,48.46093276
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug20,39.2353441
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug12,49.57002746
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Sept1,40.84987881
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug22,43.16812097
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug26,43.63401719
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug30,40.4022241
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Sept5,28.9008166
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Sept3,30.77676494
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug23,47.43718385
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug16,38.59420952
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,Aug14,42.90592233
3157,3157 and 3158,CO125,Ames 27106,No Nitrogen,July6,26.60849235
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Sept1,52.89004988
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Sept3,35.02331742
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug26,55.93324354
3159,3159 and 3160,I29,PI 686057,No Nitrogen,July6,38.90915346
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug12,67.41868147
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug16,54.53220383
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Sept5,35.04269579
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug23,63.50669378
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug22,61.02351755
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug30,60.72175717
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug20,57.80424233
3159,3159 and 3160,I29,PI 686057,No Nitrogen,Aug14,58.11511121
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug22,44.59169104
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug12,54.30678007
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Sept5,10.06357726
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Sept1,26.17862481
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,July6,36.66623661
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug30,33.30656495
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug14,44.28217048
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug23,48.85023279
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug26,44.31584101
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug16,43.79486098
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Aug20,52.68176778
3161,3161 and 3162,CM37,Ames 20190,No Nitrogen,Sept3,13.54057453
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug12,63.58709612
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug20,64.46783693
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Sept1,63.56145255
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,July6,35.24237342
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug14,58.49534094
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug22,59.02129907
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug16,52.31162197
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug30,53.9580842
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug26,55.80870126
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Sept5,38.29044619
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Sept3,38.08296326
3163,3163 and 3164,MS1334,Ames 24752,No Nitrogen,Aug23,63.0209767
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Sept5,14.80474748
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug22,33.5789306
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,July6,26.65188851
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug12,42.78742317
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug26,33.40733671
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug14,35.57440954
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug23,38.0724047
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Sept1,23.85124068
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug30,27.4361414
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug20,37.97963798
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Aug16,30.89200558
3165,3165 and 3166,EP1,Ames 27111,No Nitrogen,Sept3,16.99800772
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug26,22.32939175
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Sept1,2.09350419
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug14,30.09526589
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug16,20.21207541
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug23,25.19779429
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug20,29.30921763
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Sept3,1.939074204
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug22,20.95176626
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,July6,30.53916797
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Sept5,0.2864564646
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug30,4.762736078
3167,3167 and 3168,CO255,Ames 27107,No Nitrogen,Aug12,36.92590435
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug16,55.10937701
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug23,57.27169669
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Sept1,46.79908359
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug30,52.69822427
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,July6,32.19252257
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug20,58.52684936
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Sept3,37.69497034
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug26,54.56237605
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug14,54.16564174
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug22,57.14173952
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Aug12,64.14966011
3169,3169 and 3170,IDS91,PI 686063,No Nitrogen,Sept5,34.67730593
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug16,58.04047008
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Sept3,46.37060781
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug26,65.19359329
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug14,51.00248067
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug22,63.78040978
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Sept5,38.62541081
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug12,72.7657527
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug30,58.28496111
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug23,58.65781069
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Aug20,55.64995752
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,Sept1,61.49369905
3171,3171 and 3172,NC312,Ames 27152,No Nitrogen,July6,30.14391105
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug22,62.12996259
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug20,67.19294961
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug30,54.6255481
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug16,59.28058397
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug26,65.24277847
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug12,70.72568946
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Sept3,35.08898461
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug23,68.24073334
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Aug14,66.63234037
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Sept1,49.41370733
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,Sept5,24.47279668
3175,3175 and 3176,W182B,Ames 19330,No Nitrogen,July6,43.99080471
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,July6,40.41120794
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug23,71.45901596
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug14,77.74613829
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug16,63.08622447
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug22,65.96424171
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug26,65.59587386
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug20,67.58607779
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Sept5,54.25163966
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug30,73.93370169
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Aug12,72.2097007
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Sept3,50.67058444
3177,3177 and 3178,Oh43,Ames 19288,No Nitrogen,Sept1,62.10614061
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug22,8.874471575
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug12,10.94449248
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug20,9.102717337
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug23,9.066126784
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug16,5.970215708
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Sept3,5.589279553
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug30,6.704898906
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Sept5,3.145854562
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug14,10.02230514
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Sept1,3.468643895
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,July6,24.72134583
3179,3179 and 3180,NC316,Ames 27154,No Nitrogen,Aug26,11.30762618
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug22,33.98797998
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug26,31.57146628
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug14,36.10306227
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug30,32.23815717
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Sept3,24.71178782
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,July6,30.65997349
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug20,40.12758665
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug23,35.72225626
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Sept5,17.29157996
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug16,26.78594444
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Aug12,42.5330936
3181,3181 and 3182,NC292,Ames 27142,No Nitrogen,Sept1,27.20838676
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug22,84.59806149
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Sept5,71.01307424
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug14,88.30501761
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug30,87.53582454
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug16,69.81335021
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,July6,40.57150006
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug12,83.37379212
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Sept3,70.8649148
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Sept1,75.63321467
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug20,93.07979206
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug23,84.25607738
3183,3183 and 3184,NC334,Ames 27163,No Nitrogen,Aug26,81.35453259
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug30,31.5023175
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Sept5,23.10509623
3201,3201 and 3202,4722,PI 587130,No Nitrogen,July6,24.95240106
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Sept3,26.68069051
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Sept1,30.67464142
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug22,36.42104146
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug23,45.18352765
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug20,32.06860303
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug26,45.75394327
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug12,38.11542872
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug14,32.24156261
3201,3201 and 3202,4722,PI 587130,No Nitrogen,Aug16,37.35058057
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Sept1,82.27556419
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug14,72.70100686
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug23,78.02226425
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug16,72.2605364
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug22,77.14911582
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Sept3,60.62751121
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug12,74.08877296
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug30,77.24396184
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Sept5,73.11184144
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,July6,45.55384838
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug20,77.95515747
3205,3205 and 3206,CML322,Ames 27096,No Nitrogen,Aug26,70.86590723
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug26,20.37033277
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Sept3,12.79196857
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug23,10.07544746
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug22,7.775011665
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug20,5.817721009
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug14,6.117029038
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug16,5.337738878
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,July6,21.38570585
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug30,5.476753693
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Sept1,16.95722466
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Aug12,7.522801026
3207,3207 and 3208,CML333,Ames 27101,No Nitrogen,Sept5,5.492329109
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Sept1,50.32267998
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug23,53.57480073
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Sept5,44.06176897
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,July6,18.70687262
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug14,41.21364991
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug20,45.71922296
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug30,48.2206297
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Sept3,40.80113972
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug22,47.6126213
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug26,62.34378631
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug12,44.21137935
3209,3209 and 3210,CML158Q,Ames 27085,No Nitrogen,Aug16,42.0870095
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug16,75.11687581
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,July6,34.63326335
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug14,76.76179358
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug12,80.56893127
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug20,81.31820342
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug26,80.73588239
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Sept1,81.9625739
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Sept3,50.09293577
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug30,94.18369514
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug23,80.99931627
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Aug22,82.29464408
3213,3213 and 3214,CML218,Ames 27086,No Nitrogen,Sept5,53.28004133
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug14,46.32340372
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug23,66.14661493
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Sept1,79.10584063
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug30,47.15600441
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Sept5,39.12226065
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Sept3,41.43911316
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug16,53.51892861
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug20,48.56933024
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,July6,38.08228068
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug12,59.86693824
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug26,63.2918418
3215,3215 and 3216,NC348,Ames 27170,No Nitrogen,Aug22,53.74025923
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug16,59.04085674
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Sept5,57.2938762
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Sept3,53.79701047
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Sept1,65.9536116
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug22,57.85310545
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug12,62.50429611
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug14,50.12861937
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug30,58.4065827
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug23,60.66431652
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug20,54.90027793
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,Aug26,57.39345657
3217,3217 and 3218,NC258,PI 531084,No Nitrogen,July6,34.94211891
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,July6,35.26387602
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Sept5,54.36645187
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug20,70.46325764
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug12,78.17541143
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug30,73.26740163
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug22,78.19604753
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Sept1,79.18734022
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Sept3,48.20951173
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug14,67.58291468
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug23,75.0283409
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug26,71.90579009
3219,3219 and 3220,NC296,Ames 27144,No Nitrogen,Aug16,74.41316039
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug12,78.52995337
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,July6,28.88894102
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Sept5,54.57397494
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug20,63.53181746
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Sept1,73.31512202
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug14,66.56271497
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug30,81.75618073
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug23,74.73738423
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug16,75.43299706
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug26,63.58582474
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Sept3,50.28548533
3221,3221 and 3222,K4,NSL 30038,No Nitrogen,Aug22,74.203625
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug26,42.03640154
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug16,44.19628106
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,July6,25.12481283
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Sept1,42.90674801
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Sept5,20.28530834
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug23,40.51993334
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug30,28.23133705
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug14,40.3818974
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug12,56.26146382
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug22,40.13433807
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Sept3,23.20322326
3223,3223 and 3224,Mo24W,PI 587144,No Nitrogen,Aug20,33.55874602
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug30,71.09159735
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug26,72.58355275
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Sept1,81.17465602
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Sept5,67.72571363
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug23,78.74566007
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,July6,33.80013527
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug12,77.55279238
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug22,78.21113542
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug20,73.08612819
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug14,72.50922432
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Sept3,60.69718521
3225,3225 and 3226,E2558W,Ames 27110,No Nitrogen,Aug16,77.10780695
3227,3227 and 3228,NC222,Ames 12729,No Nitrogen,Sept3,54.26959164
