V1,V2,da
Mt,265722,1
Mt,265723,2
Mt,265724,8
Mt,265725,1
Mt,265728,4
Mt,265730,1
Mt,265731,4
Mt,265733,2
Mt,265734,4
Mt,265739,1
Mt,265740,2
Mt,265741,2
Mt,265742,4
Mt,265744,4
Mt,265745,4
Mt,265746,4
Mt,265747,1
Mt,265748,6
Mt,265749,4
Mt,265751,2
Mt,265752,5
Mt,265753,5
Mt,265754,4
Mt,265755,2
Mt,265756,2
Mt,265757,5
Mt,265760,6
Mt,265761,2
Mt,265762,4
Mt,265763,2
Mt,265764,5
Mt,265765,3
Mt,265766,1
Mt,265767,4
Mt,265768,2
Mt,265769,2
Mt,265770,2
Mt,265773,4
Mt,265774,6
Mt,265776,8
Mt,265780,2
Mt,265782,2
Mt,265783,6
Mt,265784,2
Mt,265786,6
Mt,265788,1
Mt,265789,1
Mt,265790,4
Mt,265792,2
Mt,265796,1
Mt,265797,6
Mt,265798,2
Mt,265801,2
Mt,265804,4
Mt,265805,2
Mt,265806,4
Mt,265807,2
Mt,265808,1
Mt,265810,3
Mt,265811,4
Mt,265812,4
Mt,265813,2
Mt,265814,2
Mt,265815,4
Mt,265817,2
Mt,265818,2
Mt,265819,2
Mt,265821,1
Mt,265824,3
Mt,265825,4
Mt,265826,4
Mt,265828,2
Mt,265829,2
Mt,265832,2
Mt,265833,2
Mt,265834,2
Mt,265835,4
Mt,265836,8
Mt,265838,2
Mt,265839,2
Mt,265840,2
Mt,265841,2
Mt,265842,2
Mt,265843,8
Mt,265844,4
Mt,265845,2
Mt,265846,4
Mt,265847,6
Mt,265850,4
Mt,265851,4
Mt,265855,1
Mt,265856,4
Mt,265859,2
Mt,265862,4
Mt,265863,2
Mt,265864,2
Mt,265866,2
Mt,265867,4
Mt,265869,2
Mt,265871,2
Mt,265872,1
Mt,265873,2
Mt,265875,7
Mt,265876,2
Mt,265877,2
Mt,265879,1
Mt,265880,2
Mt,265881,2
Mt,265883,2
Mt,265884,2
Mt,265886,4
Mt,265887,2
Mt,265888,2
Mt,265889,4
Mt,265890,1
Mt,265892,4
Mt,265893,2
Mt,265894,2
Mt,265896,2
Mt,265898,2
Mt,265899,2
Mt,265901,1
Mt,265902,2
Mt,265903,6
Mt,265904,6
Mt,265905,4
Mt,265906,2
Mt,265907,5
Mt,265908,4
Mt,265910,6
Mt,265911,2
Mt,265912,2
Mt,265915,4
Mt,265916,6
Mt,265917,1
Mt,265919,2
Mt,265920,6
Mt,265922,4
Mt,265923,3
Mt,265925,6
Mt,265926,6
Mt,265927,2
Mt,265928,5
Mt,265929,1
Mt,265930,4
Mt,265931,4
Mt,265932,4
Mt,265933,2
Mt,265934,4
Mt,265935,2
Mt,265936,2
Mt,265938,8
Mt,265939,2
Mt,265941,4
Mt,265942,4
Mt,265943,2
Mt,265944,5
Mt,265945,4
Mt,265946,2
Mt,265947,1
Mt,265948,6
Mt,265949,2
Mt,265950,2
Mt,265953,1
Mt,265954,2
Mt,265957,5
Mt,265958,4
Mt,265959,2
Mt,265960,3
Mt,265962,6
Mt,265963,2
Mt,265964,4
Mt,265966,2
Mt,265967,4
Mt,265969,6
Mt,265970,2
Mt,265973,4
Mt,265974,6
Mt,265975,2
Mt,265976,2
Mt,265977,4
Mt,265978,4
Mt,265979,2
Mt,265980,2
Mt,265981,4
Mt,265982,5
Mt,265983,1
Mt,265984,4
Mt,265986,4
Mt,265987,2
Mt,265988,2
Mt,265989,2
Mt,265990,2
Mt,265991,4
Mt,265993,2
Mt,265994,3
Mt,265995,1
Mt,265996,4
Mt,265997,4
Mt,265999,2
Mt,266000,6
Mt,266001,2
Mt,266002,1
Mt,266003,2
Mt,266004,4
Mt,266005,1
Mt,266006,2
Mt,266007,2
Mt,266008,2
Mt,266010,4
Mt,266011,2
Mt,266012,2
Mt,266013,2
Mt,266014,1
Mt,266019,5
Mt,266020,2
Mt,266023,2
Mt,266027,4
Mt,266028,2
Mt,266031,2
Mt,266032,2
Mt,266033,4
Mt,266035,2
Mt,266036,2
Mt,266039,2
Mt,266040,2
Mt,266041,1
Mt,266044,6
Mt,266045,4
Mt,266046,2
Mt,266048,4
Mt,266049,4
Mt,266051,2
Mt,266052,2
Mt,266054,2
Mt,266055,4
Mt,266056,2
Mt,266057,4
Mt,266058,2
Mt,266059,2
Mt,266060,2
Mt,266062,2
Mt,266063,4
Mt,266064,2
Mt,266065,4
Mt,266069,4
Mt,266070,1
Mt,266072,4
Mt,266073,1
Mt,266075,1
Mt,266077,1
Mt,266080,2
Mt,266081,2
Mt,266082,3
Mt,266083,4
Mt,266084,2
Mt,266085,2
Mt,266086,4
Mt,266087,2
Mt,266088,1
Mt,266091,4
Mt,266092,2
Mt,266093,6
Mt,266095,2
Mt,266096,1
Mt,266098,4
Mt,266100,1
Mt,266101,8
Mt,266102,2
Mt,266103,2
Mt,266106,4
Mt,266107,4
Mt,266108,2
Mt,266110,4
Mt,266112,1
Mt,266115,2
Mt,266116,6
Mt,266118,2
Mt,266119,2
Mt,266121,2
Mt,266122,2
Mt,266124,4
Mt,266125,2
Mt,266126,4
Mt,266128,4
Mt,266130,4
Mt,266131,7
Mt,266132,8
Mt,266133,4
Mt,266134,2
Mt,266135,4
Mt,266136,2
Mt,266138,1
Mt,266139,1
Mt,266140,4
Mt,266143,5
Mt,266144,4
Mt,266146,4
Mt,266149,2
Mt,266150,4
Mt,266151,2
Mt,266152,2
Mt,266153,2
Mt,266156,2
Mt,266160,2
Mt,266162,9
Mt,266163,7
Mt,266164,2
Mt,266165,6
Mt,266167,1
Mt,266169,2
Mt,266170,2
Mt,266171,2
Mt,266172,4
Mt,266174,2
Mt,266175,2
Mt,266176,4
Mt,266178,4
Mt,266179,8
Mt,266181,4
Mt,266182,4
Mt,266183,2
Mt,266184,1
Mt,266185,5
Mt,266186,8
Mt,266187,4
Mt,266189,2
Mt,266190,2
Mt,266191,1
Mt,266192,4
Mt,266193,2
Mt,266196,2
Mt,266197,1
Mt,266200,4
Mt,266201,8
Mt,266205,4
Mt,266206,2
Mt,266207,3
Mt,266208,4
Mt,266209,4
Mt,266210,1
Mt,266211,1
Mt,266213,1
Mt,266214,4
Mt,266215,4
Mt,266217,6
Mt,266218,2
Mt,266220,2
Mt,266221,6
Mt,266222,4
Mt,266225,2
Mt,266226,1
Mt,266228,2
Mt,266229,6
Mt,266230,4
Mt,266232,1
Mt,266234,2
Mt,266235,2
Mt,266236,2
Mt,266237,1
Mt,266238,1
Mt,266240,2
Mt,266241,1
Mt,266242,3
Mt,266243,4
Mt,266244,4
Mt,266245,2
Mt,266246,2
Mt,266247,4
Mt,266249,2
Mt,266252,4
Mt,266253,4
Mt,266254,2
Mt,266255,5
Mt,266256,2
Mt,266257,1
Mt,266258,5
Mt,266259,4
Mt,266260,4
Mt,266262,2
Mt,266263,2
Mt,266264,6
Mt,266265,4
Mt,266266,6
Mt,266267,5
Mt,266268,1
Mt,266269,2
Mt,266270,2
Mt,266271,6
Mt,266273,4
Mt,266274,2
Mt,266275,4
Mt,266276,6
Mt,266277,4
Mt,266278,2
Mt,266279,4
Mt,266280,1
Mt,266281,4
Mt,266282,4
Mt,266283,6
Mt,266284,1
Mt,266285,3
Mt,266286,2
Mt,266289,4
Mt,266290,2
Mt,266292,2
Mt,266294,2
Mt,266296,4
Mt,266297,4
Mt,266298,4
Mt,266299,2
Mt,266301,2
Mt,266302,4
Mt,266304,4
Mt,266305,2
Mt,266306,2
Mt,266307,1
Mt,266308,3
Mt,266309,1
Mt,266310,2
Mt,266315,2
Mt,266316,2
Mt,266317,3
Mt,266320,1
Mt,266321,1
Mt,266322,4
Mt,266323,6
Mt,266324,2
Mt,266325,2
Mt,266326,6
Mt,266328,6
Mt,266329,2
Mt,266330,1
Mt,266332,2
Mt,266333,1
Mt,266334,6
Mt,266336,2
Mt,266337,4
Mt,266338,2
Mt,266341,1
Mt,266342,2
Mt,266343,2
Mt,266345,3
Mt,266346,4
Mt,266347,4
Mt,266348,4
Mt,266349,2
Mt,266350,3
Mt,266351,6
Mt,266352,6
Mt,266355,2
Mt,266357,4
Mt,266360,2
Mt,266361,4
Mt,266362,2
Mt,266363,2
Mt,266365,4
Mt,266369,4
Mt,266371,2
Mt,266373,4
Mt,266374,2
Mt,266375,7
Mt,266376,2
Mt,266377,1
Mt,266378,2
Mt,266379,1
Mt,266380,2
Mt,266381,2
Mt,266382,2
Mt,266383,2
Mt,266384,4
Mt,266386,4
Mt,266388,1
Mt,266389,1
Mt,266390,2
Mt,266391,1
Mt,266393,2
Mt,266394,2
Mt,266395,2
Mt,266396,4
Mt,266398,4
Mt,266400,4
Mt,266402,1
Mt,266403,2
Mt,266404,2
Mt,266405,2
Mt,266406,2
Mt,266407,2
Mt,266409,6
Mt,266410,8
Mt,266412,4
Mt,266413,2
Mt,266414,6
Mt,266415,2
Mt,266416,2
Mt,266419,2
Mt,266420,4
Mt,266421,4
Mt,266424,3
Mt,266425,2
Mt,266426,3
Mt,266427,1
Mt,266428,6
Mt,266430,2
Mt,266431,6
Mt,266432,4
Mt,266433,2
Mt,266434,2
Mt,266435,2
Mt,266436,1
Mt,266437,2
Mt,266439,4
Mt,266440,2
Mt,266442,2
Mt,266444,2
Mt,266445,2
Mt,266446,2
Mt,266447,3
Mt,266448,2
Mt,266449,4
Mt,266450,6
Mt,266451,1
Mt,266452,2
Mt,266454,2
Mt,266455,2
Mt,266456,1
Mt,266458,4
Mt,266459,4
Mt,266460,2
Mt,266462,2
Mt,266463,2
Mt,266465,1
Mt,266466,2
Mt,266468,4
Mt,266469,2
Mt,266470,2
Mt,266471,2
Mt,266472,6
Mt,266474,4
Mt,266475,2
Mt,266476,2
Mt,266477,1
Mt,266480,4
Mt,266482,5
Mt,266483,4
Mt,266484,2
Mt,266485,4
Mt,266487,4
Mt,266491,6
Mt,266494,2
Mt,266495,4
Mt,266496,4
Mt,266497,6
Mt,266498,2
Mt,266500,2
Mt,266501,4
Mt,266503,2
Mt,266504,4
Mt,266505,4
Mt,266506,1
Mt,266508,6
Mt,266509,2
Mt,266516,1
Mt,266517,7
Mt,266518,4
Mt,266519,2
Mt,266520,4
Mt,266521,1
Mt,266522,6
Mt,266523,2
Mt,266525,2
Mt,266527,6
Mt,266528,2
Mt,266529,2
Mt,266530,4
Mt,266532,2
Mt,266535,5
Mt,266536,2
Mt,266537,2
Mt,266539,4
Mt,266540,2
Mt,266541,2
Mt,266542,2
Mt,266544,2
Mt,266548,6
Mt,266549,1
Mt,266550,3
Mt,266552,2
Mt,266553,1
Mt,266554,4
Mt,266557,2
Mt,266558,5
Mt,266559,2
Mt,266561,3
Mt,266562,4
Mt,266563,2
Mt,266564,3
Mt,266565,2
Mt,266566,2
Mt,266567,2
Mt,266568,6
Mt,266569,2
Mt,266573,1
Mt,266574,2
Mt,266575,4
Mt,266576,1
Mt,266578,2
Mt,266579,2
Mt,266581,5
Mt,266583,4
Mt,266584,3
Mt,266585,2
Mt,266586,1
Mt,266587,4
Mt,266588,4
Mt,266590,2
Mt,266591,4
Mt,266595,4
Mt,266596,4
Mt,266597,3
Mt,266598,1
Mt,266599,2
Mt,266600,2
Mt,266601,4
Mt,266602,2
Mt,266603,2
Mt,266604,2
Mt,266606,2
Mt,266608,4
Mt,266609,2
Mt,266610,4
Mt,266611,4
Mt,266612,2
Mt,266615,1
Mt,266616,3
Mt,266617,2
Mt,266617,2
Mt,266618,2
Mt,266619,2
Mt,266620,4
Mt,266624,2
Mt,266625,4
Mt,266626,2
Mt,266627,1
Mt,266628,6
Mt,266629,2
Mt,266630,2
Mt,266631,2
Mt,266632,8
Mt,266633,2
Mt,266634,2
Mt,266636,1
Mt,266638,2
Mt,266639,2
Mt,266640,2
Mt,266641,2
Mt,266642,2
Mt,266643,2
Mt,266644,2
Mt,266646,4
Mt,266647,4
Mt,266649,2
Mt,266651,2
Mt,266655,2
Mt,266656,2
Mt,266657,1
Mt,266658,2
Mt,266662,4
Mt,266663,2
Mt,266664,4
Mt,266665,2
Mt,266666,3
Mt,266667,2
Mt,266668,6
Mt,266669,2
Mt,266670,1
Mt,266671,2
Mt,266672,6
Mt,266673,2
Mt,266675,8
Mt,266676,2
Mt,266677,2
Mt,266678,4
Mt,266681,4
Mt,266682,4
Mt,266683,5
Mt,266684,4
Mt,266686,4
Mt,266687,2
Mt,266688,2
Mt,266689,2
Mt,266690,4
Mt,266692,4
Mt,266693,2
Mt,266696,2
Mt,266697,2
Mt,266698,2
Mt,266700,3
Mt,266701,4
Mt,266702,2
Mt,266703,4
Mt,266704,4
Mt,266705,2
Mt,266707,2
Mt,266710,4
Mt,266714,2
Mt,266716,4
Mt,266717,4
Mt,266718,2
Mt,266719,6
Mt,266721,8
Mt,266722,2
Mt,266724,4
Mt,266726,2
Mt,266728,2
Mt,266729,6
Mt,266730,6
Mt,266731,2
Mt,266733,2
Mt,266734,1
Mt,266735,2
Mt,266736,2
Mt,266737,2
Mt,266738,2
Mt,266739,4
Mt,266741,3
Mt,266743,1
Mt,266744,4
Mt,266745,1
Mt,266746,2
Mt,266749,4
Mt,266750,4
Mt,266751,2
Mt,266752,4
Mt,266753,4
Mt,266754,1
Mt,266756,2
Mt,266757,1
Mt,266758,2
Mt,266761,8
Mt,266764,3
Mt,266765,2
Mt,266766,6
Mt,266768,1
Mt,266769,5
Mt,266772,4
Mt,266773,1
Mt,266774,2
Mt,266777,4
Mt,266778,2
Mt,266780,2
Mt,266782,4
Mt,266784,2
Mt,266785,2
Mt,266786,6
Mt,266789,5
Mt,266790,2
Mt,266791,3
Mt,266792,1
Mt,266793,2
Mt,266794,4
Mt,266796,2
Mt,266797,2
Mt,266799,2
Mt,266800,4
Mt,266801,2
Mt,266802,2
Mt,266804,2
Mt,266805,5
Mt,266808,8
Mt,266809,1
Mt,266810,2
Mt,266811,6
Mt,266812,3
Mt,266814,2
Mt,266815,2
Mt,266816,2
Mt,266817,2
Mt,266818,3
Mt,266819,2
Mt,266820,2
Mt,266825,2
Mt,266826,2
Mt,266828,6
Mt,266830,2
Mt,266832,2
Mt,266833,2
Mt,266834,2
Mt,266835,2
Mt,266836,2
Mt,266838,4
Mt,266839,2
Mt,266840,4
Mt,266841,6
Mt,266842,4
Mt,266843,1
Mt,266844,4
Mt,266846,4
Mt,266850,4
Mt,266852,3
Mt,266854,2
Mt,266856,4
Mt,266857,2
Mt,266858,2
Mt,266859,1
Mt,266860,5
Mt,266861,4
Mt,266862,4
Mt,266866,2
Mt,266868,1
Mt,266869,2
Mt,266870,8
Mt,266871,2
Mt,266872,2
Mt,266874,3
Mt,266876,3
Mt,266877,2
Mt,266878,3
Mt,266879,2
Mt,266880,3
Mt,266881,2
Mt,266882,2
Mt,266883,5
Mt,266886,2
Mt,266887,2
Mt,266888,3
Mt,266889,1
Mt,266891,2
Mt,266892,1
Mt,266894,2
Mt,266896,4
Mt,266897,2
Mt,266898,4
Mt,266899,2
Mt,266901,4
Mt,266902,4
Mt,266904,1
Mt,266905,6
Mt,266907,10
Mt,266909,1
Mt,266911,4
Mt,266912,2
Mt,266914,3
Mt,266917,4
Mt,266920,2
Mt,266922,4
Mt,266923,4
Mt,266924,4
Mt,266925,4
Mt,266926,1
Mt,266927,4
Mt,266928,1
Mt,266930,4
Mt,266931,4
Mt,266932,2
Mt,266933,4
Mt,266934,1
Mt,266936,1
Mt,266938,2
Mt,266939,6
Mt,266941,1
Mt,266942,2
Mt,266943,2
Mt,266944,2
Mt,266946,1
Mt,266950,8
Mt,266951,1
Mt,266952,1
Mt,266954,10
Mt,266956,4
Mt,266960,1
Mt,266962,2
Mt,266963,2
Mt,266964,2
Mt,266966,4
Mt,266967,4
Mt,266968,6
Mt,266969,4
Mt,266970,2
Mt,266972,2
Mt,266973,5
Mt,266974,2
Mt,266975,4
Mt,266976,1
Mt,266977,4
Mt,266978,2
Mt,266981,4
Mt,266982,4
Mt,266983,6
Mt,266985,1
Mt,266986,2
Mt,266987,2
Mt,266988,4
Mt,266990,3
Mt,266991,4
Mt,266992,2
Mt,266993,4
Mt,266994,4
Mt,266995,4
Mt,266996,4
Mt,266999,1
Mt,267000,2
Mt,267001,4
Mt,267004,2
Mt,267006,1
Mt,267007,1
Mt,267008,4
Mt,267009,2
Mt,267011,6
Mt,267013,4
Mt,267014,1
Mt,267015,1
Mt,267017,4
Mt,267018,4
Mt,267019,2
Mt,267020,2
Mt,267021,4
Mt,267023,2
Mt,267027,2
Mt,267028,4
Mt,267029,7
Mt,267030,2
Mt,267031,2
Mt,267032,4
Mt,267033,4
Mt,267035,4
Mt,267036,4
Mt,267037,4
Mt,267038,4
Mt,267039,2
Mt,267040,2
Mt,267041,2
Mt,267044,6
Mt,267045,11
Mt,267048,1
Mt,267050,6
Mt,267051,4
Mt,267052,2
Mt,267054,4
Mt,267055,4
Mt,267056,4
Mt,267057,6
Mt,267062,2
Mt,267063,2
Mt,267064,4
Mt,267066,6
Mt,267068,1
Mt,267069,4
Mt,267070,6
Mt,267071,4
Mt,267073,1
Mt,267074,6
Mt,267076,1
Mt,267077,1
Mt,267078,2
Mt,267079,2
Mt,267081,2
Mt,267083,1
Mt,267084,2
Mt,267086,6
Mt,267087,2
Mt,267088,4
Mt,267089,2
Mt,267091,4
Mt,267092,4
Mt,267094,6
Mt,267095,4
Mt,267096,1
Mt,267097,2
Mt,267098,2
Mt,267099,4
Mt,267100,2
Mt,267101,4
Mt,267103,4
Mt,267104,1
Mt,267105,4
Mt,267106,3
Mt,267108,1
Mt,267110,2
Mt,267111,2
Mt,267112,7
Mt,267113,2
Mt,267114,1
Mt,267115,1
Mt,267116,4
Mt,267118,4
Mt,267119,4
Mt,267120,2
Mt,267121,2
Mt,267122,4
Mt,267123,2
Mt,267124,4
Mt,267125,4
Mt,267126,1
Mt,267127,3
Mt,267131,2
Mt,267133,6
Mt,267134,2
Mt,267136,6
Mt,267137,1
Mt,267138,3
Mt,267139,2
Mt,267140,2
Mt,267141,2
Mt,267142,4
Mt,267143,2
Mt,267144,2
Mt,267145,2
Mt,267146,2
Mt,267147,1
Mt,267151,4
Mt,267152,1
Mt,267153,2
Mt,267155,2
Mt,267156,3
Mt,267157,2
Mt,267159,2
Mt,267161,2
Mt,267163,1
Mt,267164,4
Mt,267166,4
Mt,267167,2
Mt,267168,2
Mt,267170,8
Mt,267171,4
Mt,267172,2
Mt,267173,1
Mt,267175,4
Mt,267178,1
Mt,267179,2
Mt,267180,4
Mt,267182,6
Mt,267183,2
Mt,267184,2
Mt,267185,2
Mt,267186,2
Mt,267189,4
Mt,267190,2
Mt,267191,4
Mt,267192,4
Mt,267193,2
Mt,267194,2
Mt,267195,2
Mt,267196,1
Mt,267197,1
Mt,267198,6
Mt,267199,7
Mt,267200,4
Mt,267201,2
Mt,267202,4
Mt,267204,4
Mt,267205,2
Mt,267206,4
Mt,267207,2
Mt,267208,1
Mt,267210,4
Mt,267211,2
Mt,267212,5
Mt,267213,2
Mt,267214,1
Mt,267215,2
Mt,267217,2
Mt,267218,4
Mt,267219,2
Mt,267222,6
Mt,267223,2
Mt,267224,1
Mt,267225,5
Mt,267227,1
Mt,267228,2
Mt,267229,2
Mt,267230,1
Mt,267231,2
Mt,267232,4
Mt,267233,4
Mt,267234,4
Mt,267235,2
Mt,267236,2
Mt,267238,5
Mt,267240,4
Mt,267244,3
Mt,267245,4
Mt,267246,1
Mt,267247,4
Mt,267248,3
Mt,267250,2
Mt,267251,2
Mt,267253,4
Mt,267254,4
Mt,267255,2
Mt,267256,4
Mt,267257,2
Mt,267258,1
Mt,267259,5
Mt,267261,1
Mt,267262,2
Mt,267264,4
Mt,267265,2
Mt,267266,2
Mt,267268,6
Mt,267270,4
Mt,267271,2
Mt,267273,3
Mt,267275,2
Mt,267276,4
Mt,267278,4
Mt,267279,4
Mt,267280,2
Mt,267281,2
Mt,267282,6
Mt,267283,1
Mt,267284,3
Mt,267285,2
Mt,267286,4
Mt,267289,6
Mt,267292,2
Mt,267294,2
Mt,267295,6
Mt,267296,6
Mt,267297,2
Mt,267298,6
Mt,267299,2
Mt,267301,4
Mt,267302,2
Mt,267304,7
Mt,267305,2
Mt,267306,3
Mt,267308,1
Mt,267309,2
Mt,267310,4
Mt,267312,2
Mt,267313,4
Mt,267314,2
Mt,267316,2
Mt,267317,2
Mt,267318,4
Mt,267319,6
Mt,267320,2
Mt,267321,1
Mt,267322,2
Mt,267323,2
Mt,267325,2
Mt,267326,4
Mt,267327,5
Mt,267329,3
Mt,267330,7
Mt,267331,2
Mt,267333,4
Mt,267334,1
Mt,267336,2
Mt,267338,2
Mt,267339,2
Mt,267340,2
Mt,267341,2
Mt,267342,2
Mt,267343,2
Mt,267344,6
Mt,267345,2
Mt,267346,4
Mt,267347,4
Mt,267349,2
Mt,267353,2
Mt,267355,4
Mt,267356,1
Mt,267357,2
Mt,267358,2
Mt,267359,4
Mt,267360,4
Mt,267361,4
Mt,267362,4
Mt,267363,3
Mt,267367,4
Mt,267368,2
Mt,267370,4
Mt,267371,2
Mt,267372,4
Mt,267373,9
Mt,267374,3
Mt,267377,6
Mt,267378,8
Mt,267380,2
Mt,267381,6
Mt,267382,1
Mt,267383,8
Mt,267385,4
Mt,267386,2
Mt,267387,4
Mt,267388,1
Mt,267390,1
Mt,267392,3
Mt,267394,2
Mt,267395,4
Mt,267396,2
Mt,267397,2
Mt,267398,2
Mt,267399,2
Mt,267404,6
Mt,267405,2
Mt,267406,2
Mt,267407,2
Mt,267409,2
Mt,267410,2
Mt,267411,4
Mt,267414,3
Mt,267415,2
Mt,267416,2
Mt,267417,1
Mt,267418,2
Mt,267419,2
Mt,267420,7
Mt,267422,2
Mt,267424,2
Mt,267425,4
Mt,267426,4
Mt,267427,5
Mt,267428,4
Mt,267429,6
Mt,267430,1
Mt,267432,4
Mt,267433,2
Mt,267434,3
Mt,267435,4
Mt,267436,2
Mt,267438,1
Mt,267439,2
Mt,267442,1
Mt,267443,2
Mt,267445,4
Mt,267447,2
Mt,267448,6
Mt,267450,4
Mt,267452,2
Mt,267453,2
Mt,267454,4
Mt,267456,4
Mt,267457,1
Mt,267458,2
Mt,267461,2
Mt,267464,2
Mt,267465,8
Mt,267466,4
Mt,267467,2
Mt,267468,4
Mt,267470,4
Mt,267471,4
Mt,267472,4
Mt,267473,1
Mt,267474,2
Mt,267476,2
Mt,267477,2
Mt,267479,2
Mt,267480,2
Mt,267482,8
Mt,267483,4
Mt,267484,4
Mt,267485,6
Mt,267488,2
Mt,267489,2
Mt,267490,6
Mt,267492,2
Mt,267493,5
Mt,267494,2
Mt,267497,3
Mt,267498,2
Mt,267499,2
Mt,267500,4
Mt,267501,4
Mt,267503,4
Mt,267504,9
Mt,267505,6
Mt,267506,2
Mt,267508,2
Mt,267509,2
Mt,267511,2
Mt,267512,2
Mt,267513,4
Mt,267515,2
Mt,267516,4
Mt,267517,1
Mt,267519,1
Mt,267520,2
Mt,267522,4
Mt,267523,1
Mt,267524,2
Mt,267525,2
Mt,267526,2
Mt,267527,1
Mt,267531,2
Mt,267533,4
Mt,267535,2
Mt,267537,2
Mt,267538,2
Mt,267539,4
Mt,267540,4
Mt,267542,3
Mt,267546,2
Mt,267547,2
Mt,267549,2
Mt,267550,2
Mt,267551,4
Mt,267552,4
Mt,267553,4
Mt,267554,2
Mt,267555,4
Mt,267556,2
Mt,267557,2
Mt,267558,2
Mt,267559,2
Mt,267560,4
Mt,267561,2
Mt,267562,2
Mt,267563,2
Mt,267564,4
Mt,267566,2
Mt,267567,4
Mt,267569,4
Mt,267570,1
Mt,267572,2
Mt,267574,2
Mt,267576,4
Mt,267577,2
Mt,267579,2
Mt,267580,2
Mt,267582,4
Mt,267583,5
Mt,267586,2
Mt,267588,2
Mt,267590,4
Mt,267591,4
Mt,267592,2
Mt,267593,4
Mt,267594,4
Mt,267595,4
Mt,267597,4
Mt,267598,4
Mt,267599,2
Mt,267600,1
Mt,267602,2
Mt,267604,5
Mt,267605,1
Mt,267609,2
Mt,267610,2
Mt,267611,4
Mt,267612,1
Mt,267613,2
Mt,267615,2
Mt,267616,2
Mt,267618,2
Mt,267620,2
Mt,267621,4
Mt,267622,6
Mt,267623,4
Mt,267624,4
Mt,267625,5
Mt,267626,4
Mt,267627,2
Mt,267628,5
Mt,267630,2
Mt,267632,1
Mt,267634,1
Mt,267635,6
Mt,267636,4
Mt,267639,4
Mt,267640,1
Mt,267641,2
Mt,267642,4
Mt,267644,4
Mt,267645,2
Mt,267646,6
Mt,267647,5
Mt,267648,1
Mt,267649,2
Mt,267651,2
Mt,267652,2
Mt,267654,2
Mt,267655,2
Mt,267656,2
Mt,267658,2
Mt,267659,1
Mt,267660,2
Mt,267661,1
Mt,267663,3
Mt,267664,6
Mt,267665,2
Mt,267667,2
Mt,267668,2
Mt,267669,3
Mt,267670,2
Mt,267672,4
Mt,267673,6
Mt,267675,4
Mt,267676,4
Mt,267678,4
Mt,267679,4
Mt,267680,4
Mt,267682,2
Mt,267683,4
Mt,267684,4
Mt,267687,2
Mt,267689,2
Mt,267691,4
Mt,267692,2
Mt,267693,2
Mt,267694,2
Mt,267695,2
Mt,267696,4
Mt,267697,4
Mt,267698,2
Mt,267699,1
Mt,267700,6
Mt,267701,2
Mt,267702,1
Mt,267703,4
Mt,267704,4
Mt,267706,1
Mt,267707,6
Mt,267710,2
Mt,267711,2
Mt,267712,2
Mt,267713,4
Mt,267714,2
Mt,267716,4
Mt,267717,6
Mt,267718,1
Mt,267720,2
Mt,267721,2
Mt,267723,2
Mt,267726,2
Mt,267727,4
Mt,267728,2
Mt,267730,2
Mt,267731,2
Mt,267732,1
Mt,267734,4
Mt,267735,4
Mt,267736,2
Mt,267738,2
Mt,267739,3
Mt,267740,1
Mt,267742,2
Mt,267743,2
Mt,267745,2
Mt,267746,2
Mt,267747,4
Mt,267748,2
Mt,267750,3
Mt,267751,3
Mt,267753,2
Mt,267754,2
Mt,267760,2
Mt,267761,2
Mt,267762,4
Mt,267764,4
Mt,267765,2
Mt,267767,4
Mt,267768,4
Mt,267769,2
Mt,267770,4
Mt,267771,4
Mt,267773,2
Mt,267775,4
Mt,267777,1
Mt,267778,1
Mt,267779,1
Mt,267781,2
Mt,267783,2
Mt,267785,1
Mt,267788,2
Mt,267789,4
Mt,267790,6
Mt,267791,2
Mt,267792,2
Mt,267793,2
Mt,267794,2
Mt,267795,3
Mt,267796,2
Mt,267798,1
Mt,267801,2
Mt,267802,4
Mt,267803,3
Mt,267804,6
Mt,267809,2
Mt,267810,4
Mt,267812,4
Mt,267815,6
Mt,267817,2
Mt,267818,1
Mt,267819,4
Mt,267820,4
Mt,267822,3
Mt,267824,4
Mt,267825,1
Mt,267826,4
Mt,267827,1
Mt,267828,4
Mt,267829,2
Mt,267830,4
Mt,267831,4
Mt,267832,4
Mt,267833,1
Mt,267834,4
Mt,267836,2
Mt,267837,2
Mt,267838,5
Mt,267839,1
Mt,267842,4
Mt,267844,2
Mt,267845,4
Mt,267846,2
Mt,267847,2
Mt,267848,2
Mt,267849,2
Mt,267850,2
Mt,267851,4
Mt,267852,1
Mt,267856,4
Mt,267858,4
Mt,267859,4
Mt,267860,1
Mt,267861,2
Mt,267862,6
Mt,267863,2
Mt,267864,2
Mt,267865,2
Mt,267866,4
Mt,267867,2
Mt,267868,4
Mt,267869,2
Mt,267870,2
Mt,267871,2
Mt,267873,4
Mt,267874,2
Mt,267875,3
Mt,267879,4
Mt,267880,4
Mt,267882,2
Mt,267883,4
Mt,267884,2
Mt,267885,2
Mt,267886,2
Mt,267887,2
Mt,267888,2
Mt,267890,2
Mt,267891,4
Mt,267892,2
Mt,267893,2
Mt,267894,4
Mt,267895,4
Mt,267896,4
Mt,267897,1
Mt,267898,4
Mt,267900,1
Mt,267901,2
Mt,267903,4
